verdict,reason,checkedBy,curlStatus,company,role,location,fitTier,riskFlags,applicationUrl,curlFinalUrl,browserEvidenceTitle,browserEvidenceUrl,source,httpStatus,liveStatus,error
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,ByteDance,New Grad 2026: Product Manager (SMB),"Austin, TX",low,,https://joinbytedance.com/search/7534966101852539144?utm_source=vansh,https://joinbytedance.com/search/7534966101852539144?utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,NVIDIA,New Grad 2026: GPU Power Architect,"Santa Clara, CA Austin, TX",low,,https://nvidia.wd5.myworkdayjobs.com/en-US/nvidiaexternalcareersite/job/GPU-Power-Architect---New-College-Grad-2026_JR2012838?utm_source=vansh,https://nvidia.wd5.myworkdayjobs.com/en-US/nvidiaexternalcareersite/job/GPU-Power-Architect---New-College-Grad-2026_JR2012838?utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Old Mission,New Grad 2026: Junior Quantitative Trader,"Chicago, IL",low,,https://www.oldmissioncapital.com/careers/?gh_jid=6602920003&utm_source=vansh&ref=vansh,https://www.oldmissioncapital.com/careers/?gh_jid=6602920003&utm_source=vansh&ref=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,HTTP 404,curl,404,Roblox,New Grad 2026: Associate Product Designer 🛂,"San Mateo, CA",low,,https://careers.roblox.com/jobs/7167345?utm_source=vansh,https://careers.roblox.com/jobs/7167345?utm_source=vansh,,,vanshb03/New-Grad-2026,404,dead-or-error,
confirmed_closed_or_dead,HTTP 404,curl,404,Roblox,New Grad 2026: Associate Product Manager,"San Mateo, CA",low,,https://careers.roblox.com/jobs/7167343?utm_source=vansh,https://careers.roblox.com/jobs/7167343?utm_source=vansh,,,vanshb03/New-Grad-2026,404,dead-or-error,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,TikTok,New Grad 2026: Product Manager (SMB),"Austin, TX",low,,https://lifeattiktok.com/search/7534966101852539144?spread=5MWH5CQ&utm_source=vansh&ref=vansh,https://lifeattiktok.com/search/7534966101852539144?spread=5MWH5CQ&utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,TikTok,New Grad 2026: Product Manager Graduate (TikTok Shop User Product),"Seattle, WA",low,,https://lifeattiktok.com/search/7532281787985840392?spread=5MWH5CQ&utm_source=vansh&ref=vansh,https://lifeattiktok.com/search/7532281787985840392?spread=5MWH5CQ&utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,TikTok,"New Grad 2026: Product Manager, Content Ecosystem","San Jose, CA",low,,https://lifeattiktok.com/search/7532815853353863432?spread=5MWH5CQ&utm_source=vansh&ref=vansh,https://lifeattiktok.com/search/7532815853353863432?spread=5MWH5CQ&utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,TikTok,New Grad 2026: Research Scientist Graduate: TikTok Recommendation,"San Jose, CA",low,,https://lifeattiktok.com/search/7532216894792222994?spread=5MWH5CQ&utm_source=vansh&ref=vansh,https://lifeattiktok.com/search/7532216894792222994?spread=5MWH5CQ&utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Visa,New Grad 2026: Associate Product Manager (APM) 🛂,"Foster City, CA",low,,https://jobs.smartrecruiters.com/visa/744000080643295-associate-product-manager-apm-new-college-graduate-rotational-program-2026?utm_source=vansh,https://jobs.smartrecruiters.com/visa/744000080643295-associate-product-manager-apm-new-college-graduate-rotational-program-2026?utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Boerboel,New Grad: Quantitative Researcher,"New York, NY Chicago, IL",low,,https://www.boerboeltrading.com/jobs.html?gh_jid=5681668004&utm_source=vansh&ref=vansh,https://www.boerboeltrading.com/jobs.html?gh_jid=5681668004&utm_source=vansh&ref=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
recovered_can_apply,Browser shows live job detail/apply signal,curl+browser,403,Citadel Securities,New Grad: Quantitative Research Analyst,"Miami, FL New York, NY",low,,https://www.citadelsecurities.com/careers/details/quantitative-research-analyst-university-graduate-us/?utm_source=vansh,https://www.citadelsecurities.com/careers/details/quantitative-research-analyst-university-graduate-us/?utm_source=vansh,Quantitative Research Analyst - University Graduate (US) - Citadel Securities,https://www.citadelsecurities.com/careers/details/quantitative-research-analyst-university-graduate-us/?utm_source=vansh,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Browser-visible page says page/job not found or no longer available,curl+browser,403,Citadel Securities,New Grad: Quantitative Trader,"Miami, FL New York, NY",low,,https://www.citadelsecurities.com/careers/details/quantitative-trader-university-graduate-us/?utm_source=vansh,https://www.citadelsecurities.com/careers/details/quantitative-trader-university-graduate-us/?utm_source=vansh,Page not found - Citadel Securities,https://www.citadelsecurities.com/careers/details/quantitative-trader-university-graduate-us/?utm_source=vansh,vanshb03/New-Grad-2026,403,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Marvell,Accelerated Computing Solutions Analyst – Early Career 🎓,"Santa Clara, CA",low,,https://marvell.wd1.myworkdayjobs.com/MarvellCareers/job/Santa-Clara-CA/Accelerated-Computing-Solutions-Analyst---Early-Career_2601165-1?utm_source=Simplify&ref=Simplify,https://marvell.wd1.myworkdayjobs.com/MarvellCareers/job/Santa-Clara-CA/Accelerated-Computing-Solutions-Analyst---Early-Career_2601165-1?utm_source=Simplify&ref=Simplify,,,SimplifyJobs/New-Grad-Positions,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Marvell Technology,Accelerated Computing Solutions Analyst - Early Career,"Santa Clara, CA, US",low,,https://jobright.ai/jobs/info/69ebd2d44b0fa35a7077ee1a?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/69ebd2d44b0fa35a7077ee1a?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,TikTok,New Grad 2025: Product Manager,"San Jose, CA",low,,https://lifeattiktok.com/search/7400808756194461961?spread=5MWH5CQ&utm_source=apmseason&utm_source=vansh&ref=vansh,https://lifeattiktok.com/search/7400808756194461961?spread=5MWH5CQ&utm_source=apmseason&utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
live_unclear_manual_check,curl page is live but apply/closed signal is unclear,curl,200,Trexquant,Quantitative Researcher - Early Career,"Stamford, CT",low,,https:/.workable.com/trexquant/j/A634E0E3F4?utm_source=vansh,https://apply.workable.com/trexquant/?not_found=true,,,vanshb03/New-Grad-2026,,dead-or-error,fetch failed
recovered_can_apply,curl page is live and shows apply signal,curl,200,Uncountable,Product Manager – New Grad,SF NYC,low,,https://jobs.ashbyhq.com/uncountable/1f8425be-cd39-4397-a9c1-6511ecfc39fc/application?utm_source=Simplify&ref=Simplify,https://jobs.ashbyhq.com/uncountable/1f8425be-cd39-4397-a9c1-6511ecfc39fc/application?utm_source=Simplify&ref=Simplify,,,SimplifyJobs/New-Grad-Positions,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Year Up United,Entry Level Application Developmentopportunity,"Seattle, WA",low,,https://jobright.ai/jobs/info/69a12c636b458d060735e5fe?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/69a12c636b458d060735e5fe?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Albertsons,Front End Entry Level,"Essex County, MA",low,,https://eofd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/717997?utm_source=Simplify&ref=Simplify,https://eofd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/717997?utm_source=Simplify&ref=Simplify,,,SimplifyJobs/New-Grad-Positions,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Marsh McLennan,Public Cloud Administrator - Entry Level,Louisville West Market,low,,https://mmc.wd1.myworkdayjobs.com/en-US/mmc/job/Louisville---West-Market/Public-Cloud-Administrator--Entry-Level-_R_346358,https://mmc.wd1.myworkdayjobs.com/en-US/mmc/job/Louisville---West-Market/Public-Cloud-Administrator--Entry-Level-_R_346358,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
confirmed_closed_or_dead,HTTP 404,curl,404,Amazon,"Hardware Simulator SDE I, AWS Machine Learning Accelerators, Annapurna Labs","Cupertino, CA",low,,https://www.amazon.jobs/en/jobs/2940695/hardware-simulator-sde-i-aws-machine-learning-accelerators-annapurna-labs?utm_source=vansh,https://www.amazon.jobs/en/jobs/2940695/hardware-simulator-sde-i-aws-machine-learning-accelerators-annapurna-labs?utm_source=vansh,,,vanshb03/New-Grad-2026,404,dead-or-error,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Apple,AIML Resident - Input Experience NLP,"Cupertino, CA",low,,https://jobs.apple.com/en-us/details/200630840-0836/aiml-resident-input-experience-nlp?utm_source=vansh,https://jobs.apple.com/en-us/details/200630840-0836/aiml-resident-input-experience-nlp?utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Apple,AIML Resident - Knowledge Answer Quality & Richness,"Seattle, WA Santa Clara, CA",low,,https://jobs.apple.com/en-us/details/200630798-3337/aiml-resident-knowledge-answer-quality-richness?utm_source=vansh,https://jobs.apple.com/en-us/details/200630798-3337/aiml-resident-knowledge-answer-quality-richness?utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Apple,AIML Resident - Machine Learning Research,"Seattle, WA",low,,https://jobs.apple.com/en-us/details/200630783-3337/aiml-resident-machine-learning-research?utm_source=vansh,https://jobs.apple.com/en-us/details/200630783-3337/aiml-resident-machine-learning-research?utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Apple,AIML Resident - Robot Learning,"Santa Clara, CA",low,,https://jobs.apple.com/en-us/details/200630834-3760/aiml-resident-robot-learning?utm_source=vansh,https://jobs.apple.com/en-us/details/200630834-3760/aiml-resident-robot-learning?utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Apple,AIML Resident - Siri Agent Modeling,"Cupertino, CA",low,,https://jobs.apple.com/en-us/details/200630837-0836/aiml-resident-siri-agent-modeling?utm_source=vansh,https://jobs.apple.com/en-us/details/200630837-0836/aiml-resident-siri-agent-modeling?utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Aviatrix,"MTS SDET, Test Infrastructure","Santa Clara, CA",low,,https://jobright.ai/jobs/info/6a12270f83d714428982d409?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a12270f83d714428982d409?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,DeepGrove,ML Technical Staff,"San Francisco, CA",low,,https://www.workatastartup.com/jobs/81273?utm_source=vansh,https://www.workatastartup.com/jobs/81273?utm_source=vansh,,,vanshb03/New-Grad-2026,406,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Groundswell,Technical Consultant,"McLean, VA",low,,https://groundswell.wd12.myworkdayjobs.com/groundswell/job/McLean-VA/Technical-Consultant--Campus-Recruiting-Entry-Level-_JR100868?utm_source=vansh,https://groundswell.wd12.myworkdayjobs.com/groundswell/job/McLean-VA/Technical-Consultant--Campus-Recruiting-Entry-Level-_JR100868?utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Hume AI,"Product Manager, Growth","New York, NY Remote San Francisco, CA",low,,https://job-boards.greenhouse.io/humeai/jobs/4856037008?utm_source=vansh,https://job-boards.greenhouse.io/humeai?error=true,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,LinkedIn,Associate Product Builder (APB) - Rotational Program,"Mountain View, CA San Francisco, CA",low,,https://jobs.smartrecruiters.com/LinkedIn3/a3b09881-7c3e-444c-9e65-ac0e2c6a8970?utm_source=vansh,https://jobs.smartrecruiters.com/LinkedIn3/a3b09881-7c3e-444c-9e65-ac0e2c6a8970?utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Optum,Epic Professional Billing Systems Analyst - Remote,"Eden Prairie, MN",low,,https://jobright.ai/jobs/info/6a21f228338c012305121ece?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a21f228338c012305121ece?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Sony Interactive Entertainment,Game Test Analyst,USA-CA-San Diego-Scranton Campus,low,,https://jobright.ai/jobs/info/6a1bb4146b135014dbc8fc8f?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a1bb4146b135014dbc8fc8f?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Trellis AI,Member of Technical Staff 🇺🇸,"San Francisco, CA",low,,https://www.workatastartup.com/jobs/85607?utm_source=vansh,https://www.workatastartup.com/jobs/85607?utm_source=vansh,,,vanshb03/New-Grad-2026,406,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Allianz Life,AIM Analyst - Hedging / Hybrid,"Minneapolis, MN",low,,https://jobright.ai/jobs/info/69ceb756cfdc6132f942b15d?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/69ceb756cfdc6132f942b15d?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,"D&A Services, LLC",Quality Assurance Specialist,"1400 East Touhy Avenue, Des Plaines, IL, USA",low,,https://jobright.ai/jobs/info/6a226ef9d1ab07243c7f8073?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a226ef9d1ab07243c7f8073?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,M&T Bank,Product Owner I - ServiceNow & Cloud Infrastructure,"Buffalo, NY",low,,https://mtb.wd5.myworkdayjobs.com/en-US/mtb/job/Buffalo-NY/Product-Owner-I---ServiceNow---Cloud-Infrastructure_R85788,https://mtb.wd5.myworkdayjobs.com/en-US/mtb/job/Buffalo-NY/Product-Owner-I---ServiceNow---Cloud-Infrastructure_R85788,,,speedyapply/2026-SWE-College-Jobs NEW_GRAD_USA,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Akuna Capital University,Junior Quantitative Researcher - Prediction Markets,"Chicago, IL",low,,https://www.akunacapital.com/careers/job/7863348/?gh_jid=7863348&utm_source=Simplify&ref=Simplify,https://akunacapital.com/careers/job/7863348/?gh_jid=7863348&utm_source=Simplify&ref=Simplify,,,SimplifyJobs/New-Grad-Positions,200,usable-or-needs-browser,
live_unclear_manual_check,curl page is live but apply/closed signal is unclear,curl,200,American Express,Associate - Digital Product Management 🛂,"New York, NY",low,,https://aexp.eightfold.ai/careers/job/29705941?hl=en&domain=aexp.com&utm_source=apmseason&utm_source=vansh&ref=vansh,https://www.americanexpress.com/en-us/careers/,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Anthrogen,Member of Technical Staff 🇺🇸,"San Francisco, CA",low,,https://www.workatastartup.com/jobs/83750?utm_source=vansh,https://www.workatastartup.com/jobs/83750?utm_source=vansh,,,vanshb03/New-Grad-2026,406,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Beth Israel Lahey Health,EHR Applications Analyst 2 - Willow,"Beth Israel Lahey Health, US",low,,https://jobright.ai/jobs/info/6a0c8f0a4d9320363687982b?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a0c8f0a4d9320363687982b?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,BlackRock,Analyst,"5 locations Atlanta, GA Boston, MA Chicago, IL Miami, FL New York, NY",low,,https://careers.blackrock.com/job/new-york/2026-full-time-analyst-program-amers/45831/83232695408?utm_source=vansh,https://careers.blackrock.com/job/new-york/2026-full-time-analyst-program-amers/45831/83232695408?utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,HTTP 404,curl,404,BlackRock,"Associate, Research Associate – SMA Solutions, Quantitative Investment Solutions (QIS)","Sausalito, CA",low,,https://careers.blackrock.com/job/-/-/45831/84712805504?utm_source=vansh,https://careers.blackrock.com/job/-/-/45831/84712805504?utm_source=vansh,,,vanshb03/New-Grad-2026,404,dead-or-error,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,California Correctional Health Care Services,Analyst I/Testing Unit,Sacramento County,low,,https://jobright.ai/jobs/info/6a1db6bb6b135014dbc97d7f?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a1db6bb6b135014dbc97d7f?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Calumet Carton Company,Quality Assurance Technician,"South Holland, IL",low,,https://jobright.ai/jobs/info/6a209e7f338c01230511a5dc?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a209e7f338c01230511a5dc?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Cartesian,R&D Product Tester,"Cambridge, MA",low,,https://jobright.ai/jobs/info/6a22f75fdedf78312c7ab864?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a22f75fdedf78312c7ab864?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Centro Benefits Research,Quality Assurance Specialist - Remote,United States,low,,https://jobright.ai/jobs/info/6a1f355fc5277c00c64842df?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a1f355fc5277c00c64842df?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Citi,Application Development Intermediate Programmer Analyst,"New York New York United States, US",low,,https://jobright.ai/jobs/info/6a22dbe7757ade085b6ad1a2?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a22dbe7757ade085b6ad1a2?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
live_unclear_manual_check,curl page is live but apply/closed signal is unclear,curl,200,Contentful,"Associate Solution Architect, Professional Services","New York, New York, United States",low,,https://jobright.ai/jobs/info/6a1f1e57c5277c00c64831fb?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a1f1e57c5277c00c64831fb?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Daybreak Game Company LLC,QA Analyst (Temp)- Magic The Gathering Online,"San Diego, California, United States",low,,https://jobright.ai/jobs/info/6a1bd1ddc2a87d6cd3e05adb?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a1bd1ddc2a87d6cd3e05adb?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
live_unclear_manual_check,curl page is live but apply/closed signal is unclear,curl,200,Daybreak Game Company LLC,QA Analyst (Temp)- Magic The Gathering Online,"San Diego, CA",low,,https://jobright.ai/jobs/info/69b3cd94ad360c0340a8f68e?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/69b3cd94ad360c0340a8f68e?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Diablo Canyon Power Plant,"Programmer Analyst, Associate","Avila Beach, CA",low,,https://jobright.ai/jobs/info/6a23ceba4239a4353887f2a3?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a23ceba4239a4353887f2a3?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
live_unclear_manual_check,curl page is live but apply/closed signal is unclear,curl,200,DraftKings Inc.,ASO Specialist,"Boston, MA, US",low,,https://jobright.ai/jobs/info/6a219757c00e701fe836f2b3?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a219757c00e701fe836f2b3?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,DraftKings Inc.,ASO SPECIALIST,"Boston, MA",low,,https://jobright.ai/jobs/info/6a229c0bd46c0f79960830ee?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a229c0bd46c0f79960830ee?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Herdora,Member of Technical Staff,"San Francisco, CA",low,,https://www.workatastartup.com/jobs/83031?utm_source=vansh,https://www.workatastartup.com/jobs/83031?utm_source=vansh,,,vanshb03/New-Grad-2026,406,usable-or-needs-browser,
live_unclear_manual_check,curl page is live but apply/closed signal is unclear,curl,200,Hudson River Trading,Trade Operations,"Austin, TX",low,,https://www.hudsonrivertrading.com/hrt-job/junior-electronic-trading-support-engineer/?utm_source=vansh,https://www.hudsonrivertrading.com/hrt-job/junior-electronic-trading-support-engineer/?utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,HTTP 404,curl,404,Hudson River Trading,Trade Operations,"New York, NY",low,,https://www.hudsonrivertrading.com/hrt-job/junior-electronic-trading-support-engineer-2/?utm_source=vansh,https://www.hudsonrivertrading.com/hrt-job/junior-electronic-trading-support-engineer-2/?utm_source=vansh,,,vanshb03/New-Grad-2026,404,dead-or-error,
recovered_can_apply,curl page is live and shows apply signal,curl,200,IMC,Quantitative Researcher,"Chicago, IL",low,,https://job-boards.eu.greenhouse.io/imc/jobs/4580753101?utm_source=vansh,https://job-boards.eu.greenhouse.io/imc?error=true,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Imperative Care,ERP Systems Analyst II,"Campbell, CA",low,,https://jobright.ai/jobs/info/6a03a82b22395b6dc6d96de6?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a03a82b22395b6dc6d96de6?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Institute of Free Technology,Status Manual QA / Product Tester (Part time),Remote (Worldwide),low,,https://jobright.ai/jobs/info/6a1f1dde09442629a6857475?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a1f1dde09442629a6857475?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
recovered_can_apply,curl page is live and shows apply signal,curl,200,Interaction,Member of Technical Staff,"San Francisco, CA",low,,https://jobs.ashbyhq.com/interaction/56b66af2-bce5-4ad7-baf9-ace14eb6a29a?utm_source=vansh,https://jobs.ashbyhq.com/interaction/56b66af2-bce5-4ad7-baf9-ace14eb6a29a?utm_source=vansh,,,vanshb03/New-Grad-2026,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Invisible Technologies,Enterprise Solutions Associate,San Francisco Bay Area,low,,https://jobright.ai/jobs/info/69b3382dae2a534885eaa13f?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/69b3382dae2a534885eaa13f?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,Invisible Technologies,Enterprise Solutions Associate,United States - Remote,low,,https://jobright.ai/jobs/info/6a07039524dcb03739f1dd0d?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a07039524dcb03739f1dd0d?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
confirmed_closed_or_dead,HTTP 404,curl,404,Jane Street,Cybersecurity Analyst 🇺🇸,New York,low,,https://www.janestreet.com/join-jane-street/position/8053215002/?utm_source=vansh,https://www.janestreet.com/join-jane-street/position/8053215002/?utm_source=vansh,,,vanshb03/New-Grad-2026,404,dead-or-error,
confirmed_closed_or_dead,Page content says closed/not found/no longer accepting,curl,200,JT4,Computer Scientist I,"Lancaster, CA, 93536, United States",low,,https://jobright.ai/jobs/info/6a03c7d47c753c287f6ea5b6?utm_campaign=Software%20Engineering&utm_source=1103,https://jobright.ai/jobs/info/6a03c7d47c753c287f6ea5b6?utm_campaign=Software%20Engineering&utm_source=1103,,,jobright-ai/2026-Software-Engineer-New-Grad,200,usable-or-needs-browser,
